TF	target	importance
SEPT1	CCL5	0.8648793962912206
TUBA4A	SYTL1	0.8648334957179273
TSPAN13	TMSB10	0.864458380843613
TAGAP	TOX	0.864068527252434
PGM2L1	CD2	0.8639860073755782
TNFRSF4	GZMA	0.8628281830163429
SLC9A3R1	SRGN	0.8615094243555859
PTPN7	TMC8	0.8614929748212017
GATA3	GNLY	0.8606548869281185
HLA-DQA1	CD52	0.8602224884160894
PTPN7	RARRES3	0.8599747047235575
S100A10	RASAL3	0.8593452397351249
SH2D2A	PTGER4	0.8583706873575755
GZMM	HLA-DRB5	0.8580426111589653
CD3D	PTGER4	0.8579386314781824
C12orf75	LTB	0.8553814742805125
HSPA8	LAT	0.8541912223825507
S100A4	PTGER4	0.8528971247786529
TNFRSF25	S100A10	0.8528681875542831
TRBC1	GZMM	0.8527110061621566
CD28	KIAA1551	0.8525395389777711
PTPN7	TRAT1	0.8523302566240191
CXCR4	SH2D1A	0.8521410025102646
CCL5	SH2D2A	0.8519233925511012
KLRB1	TRBC2	0.8515873109988099
BATF	TRBC1	0.849609222979911
TIGIT	S100A10	0.8490957069064393
TIGIT	ACTB	0.8489987723713839
CST7	SLC9A3R1	0.8479482000848266
ZAP70	CCL5	0.8478313992796557
IL22	CST7	0.8461222946589337
LAIR2	SYTL1	0.8459344935337365
CD247	IL2RG	0.8457792823651712
SRGN	RARRES3	0.845245497128813
IL7R	DUSP2	0.8448069800780478
S100A4	CD69	0.8445600438975565
SELL	BIRC3	0.843364344316418
TOX	S100A4	0.8430239707113554
HSPA8	CLEC2D	0.8428559189848066
CD40LG	TRAC	0.8428437213478479
ITK	RGS1	0.8425910663474309
IL2RG	TRAV8-3	0.8422760610468155
TRBC2	SELL	0.8385945122411443
IL22	SLC9A3R1	0.8384779137558235
GZMA	TRBV4-1	0.8374503228626382
LTB	LIME1	0.8371621105202794
SLC38A1	CLEC2D	0.835942973617336
HSPA8	TC2N	0.8358653146807057
GZMM	HLA-DPA1	0.8355060824611937
TMSB10	PTPRCAP	0.8351632491963723
TRBC2	ALOX5AP	0.8351436799100319
TRAT1	RGS1	0.8349807972641878
TRAV8-3	LCK	0.8346328207384
TCF7	GIMAP7	0.8345582977519571
CD69	HLA-DRB1	0.8345131660571695
EVL	PTPN7	0.8341873611448127
HLA-DRB1	CD69	0.833311694866239
PGM2L1	SLC38A1	0.8328644375286327
CD2	SELL	0.8326381754704149
TNFRSF4	BIRC3	0.8320570669804426
ZAP70	TNFRSF4	0.8319562278194728
CAMK4	TNFRSF25	0.8309686797361361
PTPN7	ALOX5AP	0.8305586061323427
CD82	HLA-DPA1	0.8305035902368679
RHOH	TC2N	0.8303958793735019
RGS1	KIAA1551	0.8299985609372122
ZFP36L2	SELL	0.8296364109686568
BIRC3	IKZF3	0.8296262675613689
SLAMF1	HSPA8	0.8266773588313925
CD2	LY9	0.8262508508641069
GIMAP7	RHOH	0.8255795248527691
RHOH	S100A10	0.8253888477736334
DUSP2	TRAT1	0.8250085124290237
NBAS	TRAV8-3	0.8246683124249103
TCF7	LY9	0.8246457286368097
TOX	TC2N	0.8243513133800279
CD247	CAMK4	0.8240354298135139
ACTB	ITK	0.8235876988567513
APOBEC3G	CST7	0.8233279401818518
TRAT1	LAIR2	0.8232536118718631
CD3G	LTB	0.8230763400039053
CXCR3	TMC8	0.8227511737874684
CD3E	DUSP2	0.8225659838795931
SLC9A3R1	CXCR4	0.8223460807296307
HLA-DQA1	BATF	0.8218321341447045
TOX	TMSB10	0.8212262151481889
TRAC	TRAV8-2	0.8207411315937924
CCL5	SLAMF1	0.8202001723336555
SLC9A3R1	IL22	0.8200726352071522
TIGIT	CCL5	0.8197295557094644
SKAP1	NBAS	0.8196598689901058
KLRB1	SLAMF1	0.8191695879321526
IL2RG	TC2N	0.8183684070290123
GZMA	SH2D2A	0.8182122829043466
LAIR2	CST7	0.8170978183745419
KLRB1	RASAL3	0.8159396225571908
ITK	APOBEC3G	0.8156689151594672
DDIT4	SLAMF1	0.8154586016005826
SLAMF1	DDIT4	0.8151190990636168
SLC9A3R1	ITK	0.8145228956211945
TRBC1	ZFP36L2	0.8141585644696587
DUSP2	CD40LG	0.8138711325769402
RGS1	PTPRCAP	0.8129596637066848
HLA-DPA1	ISG20	0.8126776539262004
ISG20	CD3E	0.8107786142225079
GATA3	SH2D2A	0.8099026156892336
CD3G	SRGN	0.8094098029456167
CD82	CXCR4	0.8088583283201447
CAMK4	SYTL1	0.8075973625696566
RGS1	CXCR3	0.8066990349264498
IL7R	KLRB1	0.8056444460801458
IL22	CD3E	0.8056408607692551
CD28	CD3D	0.803837935545997
TSPAN13	PIM2	0.8027672532175483
IL7R	SAMSN1	0.8015364805384761
CD96	TNFRSF4	0.8012528648904098
HLA-DQA1	ZAP70	0.8010796417183826
ZFP36L2	IKZF3	0.800930955361264
TRBV4-1	EVL	0.8009156457145994
TRBC2	IL22	0.8005694617344773
ISG20	APOBEC3G	0.7998699154166546
SLAMF1	TSPAN13	0.7997541631921805
LAIR2	CD3G	0.7985158866976748
CD3G	ITK	0.7984985395037455
CXCR4	IKZF3	0.798028923911444
TNFRSF4	KLRB1	0.797951138683864
ITK	SLAMF1	0.7978065240537379
CST7	LTB	0.7969334157928795
TRAC	LY9	0.7968941740190216
SEPT1	S100A10	0.796839353795152
TCF7	C12orf75	0.796238116442507
GNLY	HLA-DQA1	0.7952463536324205
GZMA	TRAV8-3	0.7948730452009161
ITK	CD40LG	0.7942383919099647
SIT1	ITK	0.7928773252647155
CST7	CD52	0.7923184340866809
LAIR2	TUBA4A	0.792273112587884
KIAA1551	C12orf75	0.7907737348355944
LY9	GZMA	0.7907019330293842
SYTL1	C12orf75	0.7905647687160555
LIME1	SKAP1	0.7903869481135827
SRGN	TMC8	0.790319244870703
HLA-DRB1	SEPT1	0.7903187977175803
PTPN7	S100A4	0.7900125789202012
PGM2L1	CD96	0.789993259328731
RGS1	CLEC2D	0.7898486722212613
SLAMF1	CST7	0.7894867983963989
TRAT1	TAGAP	0.7890568493015069
LIME1	S100A4	0.7885878769709905
TAGAP	LTB	0.7883511986127102
HLA-DQA1	CXCR3	0.7877335354162137
NBAS	SRGN	0.7876977165161692
RGS1	LIME1	0.7876406299566293
PGM2L1	ISG20	0.7869002328631407
LAT	CCL5	0.786875458830941
SAMSN1	SLC9A3R1	0.7866745228391536
LTB	RASAL3	0.7866574544940531
TAGAP	CD82	0.7863868132064292
RARRES3	HLA-DRB1	0.7852476315463526
IL7R	NBAS	0.7849838064003981
CD2	GNLY	0.7839235585099369
TIGIT	C12orf75	0.783287415734544
LCK	TRBC1	0.7831193800711114
SIT1	PIM2	0.7819463192642176
CXCR3	TC2N	0.781128235837465
TNFRSF18	CLEC2D	0.7807343426562044
CD3E	RGS1	0.7803395021826735
TRAV8-2	SELL	0.780147221155058
TRAT1	IL32	0.7795784899056895
LTB	CD3D	0.7795557562559519
ISG20	SRGN	0.7794407726007067
RARRES3	TCF7	0.7791265983288623
PTPN7	S100A10	0.7788108236770924
CD2	TOX	0.7786446442201905
CD69	TRAV8-2	0.7776931855314401
TRBC1	CLEC2D	0.7774560325721189
HLA-DRB1	TNFRSF4	0.7770352940822345
TRAV8-2	SLC9A3R1	0.7767269938802001
CLEC2D	ITM2A	0.7757181521667695
S100A10	SLC38A1	0.7757087967992053
SLC38A1	CXCR3	0.7755368821167392
APOBEC3G	TSPAN13	0.7752626525176282
TRAV8-2	IL7R	0.7747537549944647
IKZF3	CD28	0.7734801307322344
CXCR4	LY9	0.7731688041866408
ACTB	TRAC	0.7725305310525782
S100A10	DDIT4	0.7717991438563792
IL2RG	S100A4	0.7717731029951755
GATA3	DDIT4	0.7716439233672914
HLA-DRB1	PGM2L1	0.7713387477335457
CXCR4	TC2N	0.770591249147203
EVL	CD40LG	0.7700669911026645
SIT1	TRBC1	0.7695742491244651
DDIT4	TMSB10	0.7692986279373228
CAMK4	CD3E	0.7691577510471622
SEPT1	KIAA1551	0.7690784033340508
ACTB	ISG20	0.7686695335550909
DDIT4	KLRB1	0.7686134648925134
DUSP2	TIGIT	0.7683449665921034
CD3G	S100A10	0.7677594951911848
IL2RG	TAGAP	0.7676908791512452
TRBC1	SH2D1A	0.7670112851748283
CD82	TC2N	0.7662686396449547
ZFP36L2	BATF	0.7652714777139318
PTGER4	RASAL3	0.7650899644449848
SAMSN1	HLA-DRB1	0.7648849770098186
TNFRSF18	S100A10	0.7645792473473605
LTB	IKZF3	0.7644557321890111
IL7R	ITK	0.7643173052844586
PTPN7	LTB	0.7642569939751082
TRBC2	CD28	0.7641582288063204
TNFRSF25	PTPRCAP	0.7638699013328889
BIRC3	RASAL3	0.7634664081379596
TIGIT	ZFP36L2	0.7620958058647669
SELL	CD247	0.7618435063199995
SH2D1A	PIM2	0.7618130378195672
TRAT1	KLRB1	0.7615970608330085
TOX	IL22	0.7611924681019213
CLEC2D	TSPAN13	0.7610963919615773
ALOX5AP	SYTL1	0.7608280936212076
CD2	RGS1	0.760687142212962
TRBC1	BATF	0.7606244581344616
SLC9A3R1	SAMSN1	0.760614518006401
PIM2	TUBA4A	0.759665770391142
HLA-DQA1	KIAA1551	0.759598285196737
SH2D2A	HLA-DRB5	0.7592361951322063
CST7	SLAMF1	0.7591205940356569
CD247	CD74	0.7583486548050434
TUBA4A	SLC38A1	0.7580551752870179
PIM2	RHOH	0.7580090143239223
HSPA8	LTB	0.7572896713688891
TNFRSF25	TRAC	0.7557119562576166
DDIT4	TMSB4X	0.7555469873214993
IL2RG	SLC9A3R1	0.7551690318368725
IL2RG	SH2D1A	0.7549570034983446
GATA3	DUSP2	0.7545256720429506
S100A4	TC2N	0.7544499013155683
IL2RG	SELL	0.7539845079335427
SAMSN1	LAIR2	0.7536605379669542
CXCR3	CD74	0.7533066476378368
HLA-DRB1	TRAV8-3	0.7529770323857614
SAMSN1	LTB	0.7527029140621239
DDIT4	SH2D1A	0.7526825411057554
SKAP1	SRGN	0.7522936735687386
ALOX5AP	TNFRSF25	0.7522511181009833
SAMSN1	CD82	0.7520467183979114
RARRES3	TMSB4X	0.7518287464939752
HLA-DPA1	CD247	0.7516803010097478
LTB	CD40LG	0.751655466683477
PGM2L1	GZMM	0.7499957582402583
SH2D1A	ITK	0.749653441767931
TAGAP	SAMSN1	0.7495340458604786
ITM2A	PTGER4	0.7494406530034996
SH2D2A	DUSP2	0.7487823085561518
IL7R	GZMM	0.7487613647435407
PIM2	LIME1	0.7485261778600225
TRAC	IL22	0.7484597984906548
SH2D1A	IKZF3	0.7480560044124599
TNFRSF25	SH2D1A	0.7479921207935697
TNFRSF25	CXCR4	0.7478444474118768
ISG20	PTPN7	0.7472046651046005
ITM2A	TAGAP	0.7468465099545551
LTB	CD69	0.7468048212770845
TRBC2	LAT	0.7462514191349485
HSPA8	IKZF3	0.7461211308495903
SELL	ZAP70	0.7457256253587842
S100A4	CD40LG	0.7445788032083636
TMSB4X	CAMK4	0.7431779775854634
HLA-DRB5	BATF	0.7428758538630258
LCK	IL32	0.7423470698569872
TRBC1	CD69	0.7421280642009425
SH2D2A	SYTL1	0.7407066483807373
TRAV8-3	SH2D2A	0.7400131600574302
TMSB10	BATF	0.7397522570917099
LTB	ZFP36L2	0.7397352006602381
CXCR3	ZFP36L2	0.7394184527659158
CD3G	CST7	0.7394176440491335
TRAV8-2	PTPN7	0.7393750787085193
CXCR3	TUBA4A	0.7392914843203864
LAIR2	LIME1	0.7388384664689093
LAT	RHOH	0.7387123502864631
TSPAN13	SELL	0.7380874467339615
TRAT1	PTPN7	0.7373883560548606
DUSP2	EVL	0.7368534920417099
ZFP36L2	CD2	0.7364730254380896
PTPN7	TRAC	0.7360321024012444
GATA3	TMSB10	0.7348844286558488
ZFP36L2	SLAMF1	0.7344270134915621
ITK	PIM2	0.7336782506817529
CD96	IKZF3	0.7336314759169988
NBAS	CD74	0.733609502172091
LY9	TUBA4A	0.733166711166906
SLC9A3R1	DUSP2	0.7327105242638876
CD3G	ACTB	0.7321989854925506
KIAA1551	TRAC	0.7313202475037964
ISG20	RHOH	0.7303564399878584
CD69	GNLY	0.7303012399518056
TOX	IL32	0.730160975257164
SRGN	IKZF3	0.7300496224620077
S100A10	PTPRCAP	0.7295983469187094
TRAC	PIM2	0.7295685832144118
TNFRSF4	PIM2	0.7293115327217224
SAMSN1	HSPA8	0.7288656838297352
LAT	HSPA8	0.7283010491872468
TNFRSF25	TIGIT	0.727803435806754
TMSB4X	TMC8	0.7273323354234744
HLA-DPA1	TNFRSF4	0.7260436241898098
SLC38A1	KIAA1551	0.7255939765456142
TNFRSF4	SH2D1A	0.7255180647179482
ACTB	CAMK4	0.7255151191099827
SH2D1A	TRBV4-1	0.7254827627608921
SH2D2A	TRAV8-2	0.7244646728577724
C12orf75	CD74	0.7234832050187595
LTB	ISG20	0.7231541477690675
TSPAN13	TUBA4A	0.722482460786241
GATA3	EVL	0.7222725545848356
TRAV8-2	LCK	0.7219801407515725
ITM2A	TMSB10	0.7218236538577116
GZMM	BATF	0.7217177423532066
LAT	DDIT4	0.721599050818866
SH2D2A	CCL5	0.7214367850541694
ITK	SAMSN1	0.7213407629997864
S100A10	CD2	0.721166860133044
CXCR4	S100A10	0.7210866326203187
HLA-DRB1	RHOH	0.7204762194655917
GZMM	TRAV8-3	0.7201256531659892
TRBC2	RHOH	0.7198009799813597
TNFRSF4	TUBA4A	0.7194751420055607
SIT1	HSPA8	0.7194444199819948
HLA-DPA1	TUBA4A	0.7187261862254036
LTB	TNFRSF18	0.7186051346766884
TOX	TRAT1	0.718422682134538
HSPA8	SELL	0.7181432328369349
ALOX5AP	APOBEC3G	0.7174277333835555
SLC9A3R1	RASAL3	0.7167993609418158
BATF	CAMK4	0.7167618945887713
TNFRSF4	SLC38A1	0.7164822562511168
TRAV8-2	CD2	0.716361940695453
SH2D2A	TRBC2	0.7163203665262114
HLA-DPA1	TRAT1	0.7163176557527748
PTGER4	TMSB10	0.7163115261776049
EVL	PTGER4	0.7148189850884186
CST7	RASAL3	0.7145520696104461
SEPT1	IKZF3	0.7140193194595988
HLA-DRB1	PTPRCAP	0.713538292852587
CD247	NBAS	0.7119862722268231
RASAL3	KIAA1551	0.7116746703130915
SEPT1	SAMSN1	0.7113522905483235
CD52	PTPN7	0.7111825786741773
IL7R	BATF	0.7110913623035592
CD28	SEPT1	0.7107977917019151
EVL	S100A4	0.7105980321218147
SAMSN1	HLA-DRB5	0.7101223030870804
SAMSN1	ITK	0.7096125285980154
GZMM	HLA-DQA1	0.707555738138932
TAGAP	TNFRSF4	0.7065575109460315
LTB	HLA-DQA1	0.7063296572160368
GATA3	IKZF3	0.706264943089121
KLRB1	LCK	0.7059206985633273
TNFRSF4	TRBV4-1	0.7057659648643735
TRAV8-3	CD69	0.7055122740964993
PTGER4	GIMAP7	0.7052367382005927
PTPN7	SLAMF1	0.7049912755782491
LAIR2	KIAA1551	0.7041491338418917
HLA-DRB5	TNFRSF4	0.7037677184545209
TRBV4-1	TRBC2	0.7036983684005162
S100A10	RARRES3	0.703652846234272
GZMM	LY9	0.7025924023160351
TSPAN13	CD3D	0.7023698532098871
CD52	CD82	0.7023201194774991
BATF	TRAV8-3	0.7023019901942964
IKZF3	TOX	0.7022687036135843
IL22	TC2N	0.7017325984078888
TNFRSF4	CST7	0.7015903283731632
HLA-DRB1	ITK	0.7004480356677059
CD40LG	GIMAP7	0.6998269488529719
LAT	SH2D2A	0.6992885561818858
ISG20	GATA3	0.6992227860184418
ITM2A	IL7R	0.6980882232867832
CCL5	TAGAP	0.6980126227247808
LY9	TRAC	0.6975994549492253
SLC9A3R1	BATF	0.6974911450095923
SH2D2A	LTB	0.6974145331431247
TMSB10	CD2	0.6972191823482744
HLA-DRB1	EVL	0.6971593354387844
LAT	TRBV4-1	0.6967299815669235
TUBA4A	SLC9A3R1	0.6958785391439634
BIRC3	IL2RG	0.6956340622600333
GIMAP7	PGM2L1	0.6936212746954977
SKAP1	RGS1	0.693460692291992
TMC8	RGS1	0.6927342001279321
TRBC2	ITK	0.6925831833212932
SH2D1A	ISG20	0.6924866318359002
GZMM	LIME1	0.6920687472828817
PTGER4	HLA-DRB1	0.6917591355921723
HLA-DRB1	CD82	0.6915681052784947
SLC38A1	SIT1	0.6914752882988159
PIM2	CCL5	0.6914547328367887
HLA-DRB1	NBAS	0.6906185571427716
PIM2	CLEC2D	0.6902845727001128
ITM2A	TRAV8-3	0.6900395511613205
CD247	SEPT1	0.6895963438651068
RASAL3	TMC8	0.6894273707753135
SKAP1	CD82	0.6891166590440194
IL7R	LCK	0.6888858040249982
ISG20	DDIT4	0.6887547257682134
ZFP36L2	CD28	0.6882143291441372
CD28	TAGAP	0.6879520028107283
LY9	SKAP1	0.6878623672526502
NBAS	CD52	0.6876471295805663
ALOX5AP	TCF7	0.6874614270100537
GZMM	CAMK4	0.6870525083347916
CST7	TRBV4-1	0.6862957782332572
KLRB1	TMSB4X	0.6859492269662614
CD3G	DUSP2	0.6858659597775869
HLA-DRB5	SLC9A3R1	0.6853176466435787
DDIT4	ACTB	0.6849564750222743
BIRC3	ALOX5AP	0.6848756119381785
ITK	GNLY	0.6846587499568119
IKZF3	PGM2L1	0.683603907003843
CAMK4	GZMA	0.683243578907716
TNFRSF18	TMSB10	0.6831744164570024
S100A10	TNFRSF4	0.6828081657838682
CD40LG	HLA-DRB1	0.6827564375626414
ZFP36L2	CCL5	0.6825673968083584
RARRES3	NBAS	0.6814811885086568
PTPN7	BATF	0.6799694560658051
ISG20	CD40LG	0.6793428461225954
CD3D	DDIT4	0.6793200228036677
RARRES3	TRAC	0.6791715275022598
CCL5	TNFRSF18	0.6784650585062755
LTB	TMSB10	0.6784223062996093
RGS1	CD28	0.6779069348535256
C12orf75	CD2	0.6772341797816237
C12orf75	ZAP70	0.6770039130893938
CD247	PTPN7	0.6769775416247076
PTPN7	SEPT1	0.6761814378282937
CST7	CD3G	0.675160860434225
TRBV4-1	TC2N	0.6744124958490395
PTPN7	CD247	0.6742048087539806
CD96	S100A10	0.674201853712348
RARRES3	TRAT1	0.6735328862420441
HSPA8	ZAP70	0.6734830841150937
CD74	SH2D1A	0.6728770617178386
CXCR3	S100A10	0.6727155255378461
TRAV8-2	BATF	0.6723912325549211
LY9	TRBC2	0.6720113492039504
TNFRSF18	KLRB1	0.6715524626455954
SLAMF1	LAT	0.6698718909894333
GIMAP7	SAMSN1	0.6695422244028407
HLA-DRB1	TC2N	0.6692478899111741
CD28	TIGIT	0.6690903868019014
BIRC3	GZMA	0.6689278443180986
PGM2L1	CD247	0.668817326391781
HLA-DPA1	KIAA1551	0.6687731117308179
HLA-DQA1	TUBA4A	0.6680509220734443
DDIT4	RARRES3	0.6679897638538322
TUBA4A	CD247	0.6676864262496043
ACTB	TMC8	0.6663970899398238
SYTL1	LTB	0.6662600440392721
CD96	IL7R	0.6654817976200602
PIM2	LY9	0.6653019397914183
C12orf75	IL2RG	0.665288694750373
TRAV8-2	TSPAN13	0.6639937956695502
TMC8	ZAP70	0.6636999304895195
LCK	TOX	0.6635304550455198
ISG20	BATF	0.6632087615189134
BATF	CD3E	0.6629907866553536
LTB	SIT1	0.6626310903532051
TRAC	CD96	0.6619983258028516
SIT1	GZMA	0.661410764089263
PTGER4	ITK	0.6600900985522318
PGM2L1	C12orf75	0.660010379858764
SYTL1	RASAL3	0.6586656374613259
EVL	TRBC1	0.6572853271887467
HLA-DQA1	PIM2	0.6571221998457798
TRAV8-3	TRBC1	0.657090268272495
KLRB1	KIAA1551	0.6566920679547795
SLAMF1	SYTL1	0.6562613427730994
LY9	PTPRCAP	0.6560485571369246
CCL5	TNFRSF25	0.6560433749085341
TNFRSF4	CD3D	0.6557120268333017
CLEC2D	LIME1	0.655643087280908
CLEC2D	S100A10	0.6546966093086553
CAMK4	TCF7	0.654335615490248
CD3E	PGM2L1	0.6542689659787355
BIRC3	TOX	0.6538931904081461
TRAT1	TNFRSF25	0.6533353985378023
TIGIT	CD3D	0.652975909412068
RARRES3	SH2D1A	0.6528784703957965
CLEC2D	SLC9A3R1	0.6528515126823503
TNFRSF18	CD247	0.6515299727251462
HLA-DQA1	CD69	0.6510588271382486
DDIT4	CD247	0.6502479326309077
RHOH	SEPT1	0.6498668392432928
RARRES3	TUBA4A	0.6497777754395854
KLRB1	SLC9A3R1	0.6495409320614117
TC2N	CXCR4	0.6488271540435858
SLC38A1	LY9	0.6484961816501464
BATF	CD3G	0.6484251101312252
TUBA4A	ITK	0.6482665392739427
BATF	TMC8	0.6478384620313684
SKAP1	CXCR3	0.646963923179177
LCK	ACTB	0.6457445252957209
SAMSN1	GIMAP7	0.6455896857195338
TRAV8-3	TRAT1	0.6455289119227035
CLEC2D	TNFRSF25	0.6453799030419616
CD28	GIMAP7	0.64533953263304
TCF7	LIME1	0.6447016593557916
TMSB10	CD96	0.6446172276454283
CD3G	TNFRSF25	0.6442998386160007
C12orf75	CXCR3	0.6434325769759397
CD28	CD3G	0.6428456333296113
RHOH	TRAV8-2	0.6411680173650456
CXCR4	PGM2L1	0.6408191485741602
LCK	GNLY	0.6404416063801145
LAT	TNFRSF4	0.6396763228837741
CD28	LTB	0.6390849896741949
TUBA4A	CD40LG	0.638692129979906
GATA3	GIMAP7	0.638464597061541
TCF7	ZFP36L2	0.6382557574665835
EVL	TNFRSF18	0.6378936096064459
CXCR3	TRAT1	0.6378608396802118
CD52	HLA-DRB1	0.6378533123214715
HLA-DRB5	SIT1	0.6373077592883151
IKZF3	SLAMF1	0.63716028460242
S100A4	EVL	0.6369042251983649
ZFP36L2	APOBEC3G	0.6368866621537465
PTPN7	ISG20	0.6368850300134202
SLC9A3R1	TIGIT	0.6364300055206217
GATA3	CD69	0.6363908162577484
PTGER4	IKZF3	0.6361358101951584
CCL5	SYTL1	0.6358983909385686
GNLY	DUSP2	0.6355877478187261
APOBEC3G	RHOH	0.6350768898616088
IL22	APOBEC3G	0.634586388083164
SKAP1	TNFRSF25	0.6343303891653744
KLRB1	CAMK4	0.6340248423502608
GNLY	CD28	0.6339436103370665
ITK	TRAT1	0.6339116441748174
SEPT1	IL7R	0.6331618388543525
TMC8	HSPA8	0.6331270528249833
GZMM	PIM2	0.6330828286016892
TUBA4A	CD52	0.6328471173881904
TNFRSF18	TRAV8-2	0.6326301081836286
CXCR4	CD2	0.6325473085431066
HLA-DPA1	ALOX5AP	0.6325291675266845
PTGER4	APOBEC3G	0.6319308992617086
SAMSN1	RASAL3	0.6319242282622896
SH2D1A	TMSB10	0.6318981358106859
TMC8	TCF7	0.631725446377592
HSPA8	TCF7	0.6316053512562126
TAGAP	DDIT4	0.6305227638879154
SH2D2A	CLEC2D	0.6301332652277928
CD96	TAGAP	0.6296625521859488
TCF7	CD40LG	0.6295399151133784
S100A10	CD3G	0.6283323976816478
ISG20	HLA-DQA1	0.6276813278665824
NBAS	GATA3	0.6275826732622242
CD82	GIMAP7	0.6274741145712361
CLEC2D	LY9	0.6266384649381924
RGS1	SKAP1	0.6254089353751701
LTB	PTPRCAP	0.6252168601001543
HSPA8	CCL5	0.6251981447254302
RGS1	CD247	0.6251352894750091
CAMK4	SEPT1	0.6249514632298516
SH2D2A	ACTB	0.6249002503096605
CD74	KLRB1	0.6246574533961088
HLA-DRB5	TAGAP	0.624198489017879
SKAP1	CD40LG	0.6236625721004476
RGS1	APOBEC3G	0.6234954618848543
SYTL1	CD74	0.6232101732485215
CST7	CLEC2D	0.6228743486265392
SLC38A1	PTGER4	0.6228389494650924
TNFRSF18	HLA-DQA1	0.6225086189925175
CXCR4	S100A4	0.6222950236514885
LCK	S100A10	0.6220717106722634
CXCR4	RASAL3	0.6212655418857908
TSPAN13	SEPT1	0.6210179498308203
S100A4	DDIT4	0.6208630688955795
PGM2L1	GATA3	0.6204372480060872
TIGIT	ISG20	0.6203611200745026
PTPN7	SH2D1A	0.6202685619210447
PGM2L1	LCK	0.6200429543971743
S100A10	PIM2	0.6199040274719526
IL22	TRBC2	0.6197615886752375
CD2	BIRC3	0.619071977992297
LAIR2	TRAC	0.6188984135935035
CLEC2D	SYTL1	0.6178681218164945
LY9	TOX	0.6170889628641476
IL7R	CD3E	0.616403592024778
PGM2L1	TUBA4A	0.6153526030808082
SKAP1	TCF7	0.6149325134038756
HLA-DRB1	CD247	0.6142917518306699
CD82	TRAC	0.6141645959162654
ISG20	TRAV8-2	0.6140484734835763
SELL	ACTB	0.6136339598804474
GATA3	RARRES3	0.6136314599394505
SAMSN1	TNFRSF18	0.6135520663456011
TRAV8-2	ZFP36L2	0.6134036411744093
TNFRSF18	SELL	0.6131065252552932
BATF	EVL	0.6126671985948147
ITK	NBAS	0.6126390462037898
ZFP36L2	TRAV8-2	0.6121037369425204
LAT	TAGAP	0.6119677329872304
PGM2L1	CLEC2D	0.6117160679944461
TMSB4X	ITK	0.6115217380562341
TRAV8-2	S100A10	0.6113701065585272
SIT1	DDIT4	0.6107020115433115
LCK	TRAV8-2	0.609908555198919
HLA-DPA1	LY9	0.6088445510443892
TRBC1	TNFRSF18	0.6080950881102355
TRAV8-3	SYTL1	0.6079381685256867
KIAA1551	CXCR4	0.6075699355278152
GIMAP7	TRAC	0.6075559242757403
TSPAN13	CST7	0.6073804584066407
TRBC1	IL2RG	0.6070552583114482
GZMM	TOX	0.606616532846859
ITM2A	SELL	0.6055340969718512
TNFRSF25	CD2	0.6052023244567474
CD52	SH2D1A	0.6045904092729782
CST7	TAGAP	0.6043138724032766
CD96	NBAS	0.6041974782739672
APOBEC3G	IL32	0.6037923527371669
RARRES3	SEPT1	0.6037027618773474
TCF7	SRGN	0.6034108592289816
NBAS	CD3D	0.6033862517205814
DDIT4	S100A4	0.6033444090716448
CD28	C12orf75	0.603201913967214
RASAL3	RHOH	0.6022670226831996
CD3D	BIRC3	0.6022483000761605
CD40LG	TRBC1	0.6018193066956418
CD96	PTGER4	0.6017070452674178
PTPN7	IL2RG	0.6013874864882527
LY9	CAMK4	0.6012763417758433
CD96	TRBC1	0.6009215657863625
TAGAP	TRAC	0.599645082876817
TNFRSF18	SLC38A1	0.5995478312926463
SRGN	SIT1	0.5986548167585186
TAGAP	KLRB1	0.5985436901127359
SRGN	TRBC1	0.5984555191236929
TAGAP	TCF7	0.5951580800518879
HSPA8	SLC9A3R1	0.595096736062024
CD82	C12orf75	0.5948828846740172
PIM2	CD247	0.5943744271718718
LTB	CST7	0.5943298148197339
CD3G	KLRB1	0.5941982295090442
DDIT4	BATF	0.5941403715293894
TRAC	TUBA4A	0.5940561352639567
ITK	CD69	0.593578082436729
ZAP70	SLAMF1	0.593379100673013
IL2RG	KLRB1	0.5928607137302753
TOX	GNLY	0.5926938880403397
SEPT1	TRAV8-2	0.5920560914533659
SIT1	TNFRSF18	0.591572290017834
TNFRSF18	TRBV4-1	0.5914490223737129
IKZF3	S100A4	0.5913321606303775
SIT1	ITM2A	0.5913082390064246
CD3G	TNFRSF4	0.5909337402809806
BIRC3	KIAA1551	0.5907728741858896
LY9	SLAMF1	0.5897783732152092
PIM2	TRBC2	0.5897481370496626
SH2D1A	LTB	0.589740160841896
KIAA1551	ITK	0.5890777691187499
PIM2	SEPT1	0.5890620675380572
TMC8	GIMAP7	0.5888218131298737
KIAA1551	CAMK4	0.588402773477508
ZAP70	SAMSN1	0.587808708383542
CD28	IL2RG	0.5874204320825829
IL2RG	CD74	0.587017260292992
TMSB10	TNFRSF18	0.5869857747670907
S100A4	TRBC1	0.5866853423859342
IKZF3	TRBC2	0.5863836016436816
CD74	C12orf75	0.5861500363397848
SLC38A1	PTPN7	0.5856780371290151
SIT1	HLA-DQA1	0.5854340447071146
ZFP36L2	SYTL1	0.5853774332541638
ALOX5AP	GNLY	0.5853740971451482
CD28	LCK	0.5850802653976476
TOX	SLC38A1	0.5846253439778681
